"segment_id","text","dataset_type","source_file","language","source","src_segmentnr","src_original","tgt_segmentnr","tgt_original","src_language","tgt_language"
"mn100:10.24","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:10.25","‘nāyaṁ dhammo nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati, yāvadeva ākiñcaññāyatanūpapattiyā’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:10.26","So kho ahaṁ, bhāradvāja, taṁ dhammaṁ analaṅkaritvā tasmā dhammā nibbijja apakkamiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.1","So kho ahaṁ, bhāradvāja, kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.2","‘icchāmahaṁ, āvuso, imasmiṁ dhammavinaye brahmacariyaṁ caritun’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.3","Evaṁ vutte, bhāradvāja, udako rāmaputto maṁ etadavoca: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.4","‘viharatāyasmā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.5","Tādiso ayaṁ dhammo yattha viññū puriso nacirasseva sakaṁ ācariyakaṁ sayaṁ abhiññā sacchikatvā upasampajja vihareyyā’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.6","So kho ahaṁ, bhāradvāja, nacirasseva khippameva taṁ dhammaṁ pariyāpuṇiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.7","So kho ahaṁ, bhāradvāja, tāvatakeneva oṭṭhapahatamattena lapitalāpanamattena ‘ñāṇavādañca vadāmi, theravādañca jānāmi, passāmī’ti ca paṭijānāmi, ahañceva aññe ca. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.8","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.9","‘na kho rāmo imaṁ dhammaṁ kevalaṁ saddhāmattakena sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesi; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.10","addhā rāmo imaṁ dhammaṁ jānaṁ passaṁ vihāsī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.11","Atha khvāhaṁ, bhāradvāja, yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.12","‘kittāvatā no, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesī’ti? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.13","Evaṁ vutte, bhāradvāja, udako rāmaputto nevasaññānāsaññāyatanaṁ pavedesi. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.14","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.15","‘na kho rāmasseva ahosi saddhā, mayhampatthi saddhā; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.16","na kho rāmasseva ahosi vīriyaṁ …pe… ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.17","sati … ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.18","samādhi … ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.19","paññā, mayhampatthi paññā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.20","Yannūnāhaṁ yaṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja viharāmīti pavedesi tassa dhammassa sacchikiriyāya padaheyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:11.21","So kho ahaṁ, bhāradvāja, nacirasseva khippameva taṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja vihāsiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.1","Atha khvāhaṁ, bhāradvāja, yena udako rāmaputto tenupasaṅkamiṁ; upasaṅkamitvā udakaṁ rāmaputtaṁ etadavocaṁ: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.2","‘ettāvatā no, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.3","‘Ettāvatā kho, āvuso, rāmo imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja pavedesī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.4","‘Ahampi kho, āvuso, ettāvatā imaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharāmī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.5","‘Lābhā no, āvuso, suladdhaṁ no, āvuso, ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.6","ye mayaṁ āyasmantaṁ tādisaṁ sabrahmacāriṁ passāma. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.7","Iti yaṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja pavedesi taṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.8","yaṁ tvaṁ dhammaṁ sayaṁ abhiññā sacchikatvā upasampajja viharasi taṁ dhammaṁ rāmo sayaṁ abhiññā sacchikatvā upasampajja pavedesi. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.9","Iti yaṁ dhammaṁ rāmo abhiññāsi taṁ tvaṁ dhammaṁ jānāsi, yaṁ tvaṁ dhammaṁ jānāsi taṁ dhammaṁ rāmo abhiññāsi. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.10","Iti yādiso rāmo ahosi tādiso tuvaṁ, yādiso tuvaṁ tādiso rāmo ahosi. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.11","Ehi dāni, āvuso, tuvaṁ imaṁ gaṇaṁ pariharā’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.12","Iti kho, bhāradvāja, udako rāmaputto sabrahmacārī me samāno ācariyaṭṭhāne maṁ ṭhapesi, uḷārāya ca maṁ pūjāya pūjesi. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.13","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.14","‘nāyaṁ dhammo nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati, yāvadeva nevasaññānāsaññāyatanūpapattiyā’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:12.15","So kho ahaṁ, bhāradvāja, taṁ dhammaṁ analaṅkaritvā tasmā dhammā nibbijja apakkamiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:13.1","So kho ahaṁ, bhāradvāja, kiṅkusalagavesī anuttaraṁ santivarapadaṁ pariyesamāno magadhesu anupubbena cārikaṁ caramāno yena uruvelā senānigamo tadavasariṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:13.2","Tatthaddasaṁ ramaṇīyaṁ bhūmibhāgaṁ, pāsādikañca vanasaṇḍaṁ, nadiñca sandantiṁ setakaṁ supatitthaṁ ramaṇīyaṁ, samantā ca gocaragāmaṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:13.3","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:13.4","‘ramaṇīyo vata bho bhūmibhāgo, pāsādiko ca vanasaṇḍo, nadī ca sandati setakā supatitthā ramaṇīyā, samantā ca gocaragāmo. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:13.5","Alaṁ vatidaṁ kulaputtassa padhānatthikassa padhānāyā’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:13.6","So kho ahaṁ, bhāradvāja, tattheva nisīdiṁ: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:13.7","‘alamidaṁ padhānāyā’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.1","Apissu maṁ, bhāradvāja, tisso upamā paṭibhaṁsu anacchariyā pubbe assutapubbā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.2","Seyyathāpi, bhāradvāja, allaṁ kaṭṭhaṁ sasnehaṁ udake nikkhittaṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.3","Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.4","‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.5","Taṁ kiṁ maññasi, bhāradvāja, ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.6","api nu so puriso amuṁ allaṁ kaṭṭhaṁ sasnehaṁ udake nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya, tejo pātukareyyā”ti? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.7","“No hidaṁ, bho gotama. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.8","Taṁ kissa hetu? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.9","Aduñhi, bho gotama, allaṁ kaṭṭhaṁ sasnehaṁ, tañca pana udake nikkhittaṁ; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.10","yāvadeva ca pana so puriso kilamathassa vighātassa bhāgī assā”ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.11","“Evameva kho, bhāradvāja, ye hi keci samaṇā vā brāhmaṇā vā kāyena ceva cittena ca kāmehi avūpakaṭṭhā viharanti, yo ca nesaṁ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṁ na suppahīno hoti na suppaṭippassaddho, opakkamikā cepi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. No cepi te bhonto samaṇabrāhmaṇā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:14.12","Ayaṁ kho maṁ, bhāradvāja, paṭhamā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.1","Aparāpi kho maṁ, bhāradvāja, dutiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.2","Seyyathāpi, bhāradvāja, allaṁ kaṭṭhaṁ sasnehaṁ ārakā udakā thale nikkhittaṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.3","Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.4","‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.5","Taṁ kiṁ maññasi, bhāradvāja, ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.6","api nu so puriso amuṁ allaṁ kaṭṭhaṁ sasnehaṁ ārakā udakā thale nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya tejo pātukareyyā”ti? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.7","“No hidaṁ, bho gotama. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.8","Taṁ kissa hetu? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.9","Aduñhi, bho gotama, allaṁ kaṭṭhaṁ sasnehaṁ, kiñcāpi ārakā udakā thale nikkhittaṁ; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.10","yāvadeva ca pana so puriso kilamathassa vighātassa bhāgī assā”ti. “Evameva kho, bhāradvāja, ye hi keci samaṇā vā brāhmaṇā vā kāyena ceva cittena ca kāmehi vūpakaṭṭhā viharanti, yo ca nesaṁ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṁ na suppahīno hoti na suppaṭippassaddho, opakkamikā cepi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. No cepi te bhonto samaṇabrāhmaṇā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti, abhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:15.11","Ayaṁ kho maṁ, bhāradvāja, dutiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.1","Aparāpi kho maṁ, bhāradvāja, tatiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.2","Seyyathāpi, bhāradvāja, sukkhaṁ kaṭṭhaṁ koḷāpaṁ ārakā udakā thale nikkhittaṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.3","Atha puriso āgaccheyya uttarāraṇiṁ ādāya: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.4","‘aggiṁ abhinibbattessāmi, tejo pātukarissāmī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.5","Taṁ kiṁ maññasi, bhāradvāja, ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.6","api nu so puriso amuṁ sukkhaṁ kaṭṭhaṁ koḷāpaṁ ārakā udakā thale nikkhittaṁ uttarāraṇiṁ ādāya abhimanthento aggiṁ abhinibbatteyya, tejo pātukareyyā”ti? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.7","“Evaṁ, bho gotama. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.8","Taṁ kissa hetu? ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.9","Aduñhi, bho gotama, sukkhaṁ kaṭṭhaṁ koḷāpaṁ, tañca pana ārakā udakā thale nikkhittan”ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.10","“Evameva kho, bhāradvāja, ye hi keci samaṇā vā brāhmaṇā vā kāyena ceva cittena ca kāmehi vūpakaṭṭhā viharanti, yo ca nesaṁ kāmesu kāmacchando kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho so ca ajjhattaṁ suppahīno hoti suppaṭippassaddho, opakkamikā cepi te bhonto samaṇabrāhmaṇā dukkhā tibbā kharā kaṭukā vedanā vedayanti, bhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. No cepi te bhonto samaṇabrāhmaṇā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti, bhabbāva te ñāṇāya dassanāya anuttarāya sambodhāya. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.11","Ayaṁ kho maṁ, bhāradvāja, tatiyā upamā paṭibhāsi anacchariyā pubbe assutapubbā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:16.12","Imā kho maṁ, bhāradvāja, tisso upamā paṭibhaṁsu anacchariyā pubbe assutapubbā. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:17.1","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:17.2","‘yannūnāhaṁ dantebhidantamādhāya, jivhāya tāluṁ āhacca, cetasā cittaṁ abhiniggaṇheyyaṁ abhinippīḷeyyaṁ abhisantāpeyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:17.3","So kho ahaṁ, bhāradvāja, dantebhidantamādhāya, jivhāya tāluṁ āhacca, cetasā cittaṁ abhiniggaṇhāmi abhinippīḷemi abhisantāpemi. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:17.4","Tassa mayhaṁ, bhāradvāja, dantebhidantamādhāya, jivhāya tāluṁ āhacca, cetasā cittaṁ abhiniggaṇhato abhinippīḷayato abhisantāpayato kacchehi sedā muccanti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:17.5","Seyyathāpi, bhāradvāja, balavā puriso dubbalataraṁ purisaṁ sīse vā gahetvā khandhe vā gahetvā abhiniggaṇheyya abhinippīḷeyya abhisantāpeyya; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:17.6","evameva kho me, bhāradvāja, dantebhidantamādhāya, jivhāya tāluṁ āhacca, cetasā cittaṁ abhiniggaṇhato abhinippīḷayato abhisantāpayato kacchehi sedā muccanti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:17.7","Āraddhaṁ kho pana me, bhāradvāja, vīriyaṁ hoti asallīnaṁ, upaṭṭhitā sati asammuṭṭhā; sāraddho ca pana me kāyo hoti appaṭippassaddho, teneva dukkhappadhānena padhānābhitunnassa sato. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:18.1","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:18.2","‘yannūnāhaṁ appāṇakaṁyeva jhānaṁ jhāyeyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:18.3","So kho ahaṁ, bhāradvāja, mukhato ca nāsato ca assāsapassāse uparundhiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:18.4","Tassa mayhaṁ, bhāradvāja, mukhato ca nāsato ca assāsapassāsesu uparuddhesu kaṇṇasotehi vātānaṁ nikkhamantānaṁ adhimatto saddo hoti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:18.5","Seyyathāpi nāma kammāragaggariyā dhamamānāya adhimatto saddo hoti; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:18.6","evameva kho me, bhāradvāja, mukhato ca nāsato ca assāsapassāsesu uparuddhesu kaṇṇasotehi vātānaṁ nikkhamantānaṁ adhimatto saddo hoti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:18.7","Āraddhaṁ kho pana me, bhāradvāja, vīriyaṁ hoti asallīnaṁ, upaṭṭhitā sati asammuṭṭhā; sāraddho ca pana me kāyo hoti appaṭippassaddho, teneva dukkhappadhānena padhānābhitunnassa sato. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:19.1","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:19.2","‘yannūnāhaṁ appāṇakaṁyeva jhānaṁ jhāyeyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:19.3","So kho ahaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāse uparundhiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:19.4","Tassa mayhaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimattā vātā muddhani ūhananti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:19.5","Seyyathāpi, bhāradvāja, balavā puriso, tiṇhena sikharena muddhani abhimattheyya; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:19.6","evameva kho me, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimattā vātā muddhani ūhananti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:19.7","Āraddhaṁ kho pana me, bhāradvāja, vīriyaṁ hoti asallīnaṁ, upaṭṭhitā sati asammuṭṭhā; sāraddho ca pana me kāyo hoti appaṭippassaddho, teneva dukkhappadhānena padhānābhitunnassa sato. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:20.1","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:20.2","‘yannūnāhaṁ appāṇakaṁyeva jhānaṁ jhāyeyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:20.3","So kho ahaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāse uparundhiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:20.4","Tassa mayhaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimattā sīse sīsavedanā honti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:20.5","Seyyathāpi, bhāradvāja, balavā puriso daḷhena varattakkhaṇḍena sīse sīsaveṭhaṁ dadeyya; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:20.6","evameva kho, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimattā sīse sīsavedanā honti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:20.7","Āraddhaṁ kho pana me, bhāradvāja, vīriyaṁ hoti asallīnaṁ, upaṭṭhitā sati asammuṭṭhā; sāraddho ca pana me kāyo hoti appaṭippassaddho, teneva dukkhappadhānena padhānābhitunnassa sato. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:21.1","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:21.2","‘yannūnāhaṁ appāṇakaṁyeva jhānaṁ jhāyeyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:21.3","So kho ahaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāse uparundhiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:21.4","Tassa mayhaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimattā vātā kucchiṁ parikantanti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:21.5","Seyyathāpi, bhāradvāja, dakkho goghātako vā goghātakantevāsī vā tiṇhena govikantanena kucchiṁ parikanteyya; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:21.6","evameva kho me, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimattā vātā kucchiṁ parikantanti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:21.7","Āraddhaṁ kho pana me, bhāradvāja, vīriyaṁ hoti asallīnaṁ upaṭṭhitā sati asammuṭṭhā; sāraddho ca pana me kāyo hoti appaṭippassaddho, teneva dukkhappadhānena padhānābhitunnassa sato. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:22.1","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:22.2","‘yannūnāhaṁ appāṇakaṁyeva jhānaṁ jhāyeyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:22.3","So kho ahaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāse uparundhiṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:22.4","Tassa mayhaṁ, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimatto kāyasmiṁ ḍāho hoti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:22.5","Seyyathāpi, bhāradvāja, dve balavanto purisā dubbalataraṁ purisaṁ nānābāhāsu gahetvā aṅgārakāsuyā santāpeyyuṁ samparitāpeyyuṁ; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:22.6","evameva kho me, bhāradvāja, mukhato ca nāsato ca kaṇṇato ca assāsapassāsesu uparuddhesu adhimatto kāyasmiṁ ḍāho hoti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:22.7","Āraddhaṁ kho pana me, bhāradvāja, vīriyaṁ hoti asallīnaṁ, upaṭṭhitā sati asammuṭṭhā, sāraddho ca pana me kāyo hoti appaṭippassaddho, teneva dukkhappadhānena padhānābhitunnassa sato. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:23.1","Apissu maṁ, bhāradvāja, devatā disvā evamāhaṁsu: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:23.2","‘kālaṅkato samaṇo gotamo’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:23.3","Ekaccā devatā evamāhaṁsu: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:23.4","‘na kālaṅkato samaṇo gotamo, api ca kālaṁ karotī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:23.5","Ekaccā devatā evamāhaṁsu: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:23.6","‘na kālaṅkato samaṇo gotamo, nāpi kālaṁ karoti; ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:23.7","arahaṁ samaṇo gotamo, vihāro tveva so arahato evarūpo hotī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.1","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.2","‘yannūnāhaṁ sabbaso āhārupacchedāya paṭipajjeyyan’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.3","Atha kho maṁ, bhāradvāja, devatā upasaṅkamitvā etadavocuṁ: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.4","‘mā kho tvaṁ, mārisa, sabbaso āhārupacchedāya paṭipajji. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.5","Sace kho tvaṁ, mārisa, sabbaso āhārupacchedāya paṭipajjissasi, tassa te mayaṁ dibbaṁ ojaṁ lomakūpehi ajjhohāressāma. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.6","Tāya tvaṁ yāpessasī’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.7","Tassa mayhaṁ, bhāradvāja, etadahosi: ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.8","‘ahañceva kho pana sabbaso ajajjitaṁ paṭijāneyyaṁ, imā ca me devatā dibbaṁ ojaṁ lomakūpehi ajjhohāreyyuṁ, tāya cāhaṁ yāpeyyaṁ. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
"mn100:24.9","Taṁ mamassa musā’ti. ","monolingual","pali_suttacentral.json","Pali","","","","","","",""
